date,action,entry_price,shares,leverage,pnl,equity_before,exit_price,close_price,bull,ema_fast,ema_slow
2024-04-02,EXIT_SHORT,45.24464416503906,2188.486996680416,,0.0,99017.31542462044,45.24464416503906,,,,
2024-04-04,ENTER_SHORT,41.78324890136719,2369.7849743173156,1.0,0.0,99017.31542462044,,,,,
2024-04-04,EXIT_SHORT,41.78324890136719,2369.7849743173156,,0.0,99017.31542462044,41.78324890136719,,,,
2024-04-10,ENTER_SHORT,42.49327850341797,2330.1877123144527,1.0,0.0,99017.31542462044,,,,,
2024-04-10,EXIT_SHORT,42.49327850341797,2330.1877123144527,,0.0,99017.31542462044,42.49327850341797,,,,
2024-04-12,ENTER_SHORT,40.935150146484375,2418.882429166424,1.0,0.0,99017.31542462044,,,,,
2024-04-12,EXIT_SHORT,40.935150146484375,2418.882429166424,,0.0,99017.31542462044,40.935150146484375,,,,
2024-04-15,ENTER_SHORT,39.22911071777344,2524.0774927829016,1.0,0.0,99017.31542462044,,,,,
2024-04-15,EXIT_SHORT,39.22911071777344,2524.0774927829016,,0.0,99017.31542462044,39.22911071777344,,,,
2024-04-19,ENTER_SHORT,30.36361312866211,3261.0518058258294,1.0,0.0,99017.31542462044,,,,,
2024-04-19,EXIT_SHORT,30.36361312866211,3261.0518058258294,,0.0,99017.31542462044,30.36361312866211,,,,
2024-04-30,ENTER_SHORT,37.651268005371094,2629.853406543845,1.0,0.0,99017.31542462044,,,,,
2024-04-30,EXIT_SHORT,37.651268005371094,2629.853406543845,,0.0,99017.31542462044,37.651268005371094,,,,
2024-05-29,ENTER_SHORT,50.274017333984375,1969.5524781085362,1.0,0.0,99017.31542462044,,,,,
2024-05-29,EXIT_SHORT,50.274017333984375,1969.5524781085362,,0.0,99017.31542462044,50.274017333984375,,,,
2024-06-20,ENTER_SHORT,59.1888313293457,1672.905397872383,1.0,0.0,99017.31542462044,,,,,
2024-06-20,EXIT_SHORT,59.1888313293457,1672.905397872383,,0.0,99017.31542462044,59.1888313293457,,,,
2024-07-17,ENTER_SHORT,50.97884368896485,1942.3217213154296,1.0,0.0,99017.31542462044,,,,,
2024-07-17,EXIT_SHORT,50.97884368896485,1942.3217213154296,,0.0,99017.31542462044,50.97884368896485,,,,
2024-07-19,ENTER_SHORT,46.4792594909668,2130.354840181229,1.0,0.0,99017.31542462044,,,,,
2024-07-19,EXIT_SHORT,46.4792594909668,2130.354840181229,,0.0,99017.31542462044,46.4792594909668,,,,
2024-07-24,ENTER_SHORT,42.4246826171875,2333.9553607999314,1.0,0.0,99017.31542462044,,,,,
2024-07-24,EXIT_SHORT,42.4246826171875,2333.9553607999314,,0.0,99017.31542462044,42.4246826171875,,,,
2024-07-25,ENTER_SHORT,39.33925247192383,2517.010598899622,1.0,0.0,99017.31542462044,,,,,
2024-07-25,EXIT_SHORT,39.33925247192383,2517.010598899622,,0.0,99017.31542462044,39.33925247192383,,,,
2024-07-30,ENTER_SHORT,36.827396392822266,2688.686280410502,1.0,0.0,99017.31542462044,,,,,
2024-07-30,EXIT_SHORT,36.827396392822266,2688.686280410502,,0.0,99017.31542462044,36.827396392822266,,,,
2024-08-01,ENTER_SHORT,34.61221694946289,2860.762012707683,1.0,0.0,99017.31542462044,,,,,
2024-08-01,EXIT_SHORT,34.61221694946289,2860.762012707683,,0.0,99017.31542462044,34.61221694946289,,,,
2024-08-02,ENTER_SHORT,29.014923095703125,5118.9511220495415,1.5,0.0,99017.31542462044,,,,,
2024-08-02,EXIT_SHORT,29.014923095703125,5118.9511220495415,,0.0,99017.31542462044,29.014923095703125,,,,
2024-08-05,ENTER_SHORT,27.58098793029785,5385.085317185979,1.5,0.0,99017.31542462044,,,,,
2024-08-05,EXIT_SHORT,27.58098793029785,5385.085317185979,,0.0,99017.31542462044,27.58098793029785,,,,
2024-08-20,ENTER_SHORT,39.64581298828125,2497.5478609528973,1.0,0.0,99017.31542462044,,,,,
2024-08-20,EXIT_SHORT,39.64581298828125,2497.5478609528973,,0.0,99017.31542462044,39.64581298828125,,,,
2024-08-22,ENTER_SHORT,37.09440612792969,2669.3328121532268,1.0,0.0,99017.31542462044,,,,,
2024-08-22,EXIT_SHORT,37.09440612792969,2669.3328121532268,,0.0,99017.31542462044,37.09440612792969,,,,
2024-08-28,ENTER_SHORT,36.194480895996094,2735.7020455451243,1.0,0.0,99017.31542462044,,,,,
2024-08-28,EXIT_SHORT,36.194480895996094,2735.7020455451243,,0.0,99017.31542462044,36.194480895996094,,,,
2024-09-03,ENTER_SHORT,29.736833572387695,3329.7867839084092,1.0,0.0,99017.31542462044,,,,,
2024-09-03,EXIT_SHORT,29.736833572387695,3329.7867839084092,,0.0,99017.31542462044,29.736833572387695,,,,
2024-09-06,ENTER_SHORT,25.67237091064453,5785.440450899195,1.5,0.0,99017.31542462044,,,,,
2024-09-06,EXIT_SHORT,25.67237091064453,5785.440450899195,,0.0,99017.31542462044,25.67237091064453,,,,
2024-09-16,ENTER_SHORT,31.803680419921875,3113.3917243928736,1.0,0.0,99017.31542462044,,,,,
2024-09-16,EXIT_SHORT,31.803680419921875,3113.3917243928736,,0.0,99017.31542462044,31.803680419921875,,,,
2024-09-18,ENTER_SHORT,30.794981002807617,3215.371862563997,1.0,0.0,99017.31542462044,,,,,
2024-09-18,EXIT_SHORT,30.794981002807617,3215.371862563997,,0.0,99017.31542462044,30.794981002807617,,,,
2024-09-27,ENTER_SHORT,37.30873489379883,2653.998204615572,1.0,0.0,99017.31542462044,,,,,
2024-09-27,EXIT_SHORT,37.30873489379883,2653.998204615572,,0.0,99017.31542462044,37.30873489379883,,,,
2024-10-01,ENTER_SHORT,33.51445770263672,2954.4656906929554,1.0,0.0,99017.31542462044,,,,,
2024-10-01,EXIT_SHORT,33.51445770263672,2954.4656906929554,,0.0,99017.31542462044,33.51445770263672,,,,
2024-10-15,ENTER_SHORT,34.14849090576172,2899.6102843277827,1.0,0.0,99017.31542462044,,,,,
2024-10-15,EXIT_SHORT,34.14849090576172,2899.6102843277827,,0.0,99017.31542462044,34.14849090576172,,,,
2024-10-23,ENTER_SHORT,33.484737396240234,2957.0880085724784,1.0,0.0,99017.31542462044,,,,,
2024-10-23,EXIT_SHORT,33.484737396240234,2957.0880085724784,,0.0,99017.31542462044,33.484737396240234,,,,
2024-10-30,ENTER_SHORT,33.69278335571289,2938.828602530139,1.0,0.0,99017.31542462044,,,,,
2024-10-30,EXIT_SHORT,33.69278335571289,2938.828602530139,,0.0,99017.31542462044,33.69278335571289,,,,
2024-10-31,ENTER_SHORT,29.809341430664062,4982.531180113427,1.5,0.0,99017.31542462044,,,,,
2024-10-31,EXIT_SHORT,29.809341430664062,4982.531180113427,,0.0,99017.31542462044,29.809341430664062,,,,
2024-11-15,ENTER_SHORT,26.41133499145508,3749.0462127967303,1.0,0.0,99017.31542462044,,,,,
2024-11-15,EXIT_SHORT,26.41133499145508,3749.0462127967303,,0.0,99017.31542462044,26.41133499145508,,,,
2024-11-20,ENTER_SHORT,26.876953125,3684.0974854593173,1.0,0.0,99017.31542462044,,,,,
2024-11-20,EXIT_SHORT,26.876953125,3684.0974854593173,,0.0,99017.31542462044,26.876953125,,,,
2024-12-09,ENTER_SHORT,28.957365036010746,3419.4173158187796,1.0,0.0,99017.31542462044,,,,,
2024-12-09,EXIT_SHORT,28.957365036010746,3419.4173158187796,,0.0,99017.31542462044,28.957365036010746,,,,
2024-12-12,ENTER_SHORT,28.194543838500977,3511.931811764503,1.0,0.0,99017.31542462044,,,,,
2024-12-12,EXIT_SHORT,28.194543838500977,3511.931811764503,,0.0,99017.31542462044,28.194543838500977,,,,
2024-12-17,ENTER_SHORT,30.83964157104492,3210.7155070695426,1.0,0.0,99017.31542462044,,,,,
2024-12-17,EXIT_SHORT,30.83964157104492,3210.7155070695426,,0.0,99017.31542462044,30.83964157104492,,,,
2024-12-18,ENTER_SHORT,27.57042121887207,5387.1492190066365,1.5,0.0,99017.31542462044,,,,,
2024-12-18,EXIT_SHORT,27.57042121887207,5387.1492190066365,,0.0,99017.31542462044,27.57042121887207,,,,
2024-12-27,ENTER_SHORT,29.496267318725582,3356.9439263170666,1.0,0.0,99017.31542462044,,,,,
2024-12-27,EXIT_SHORT,29.496267318725582,3356.9439263170666,,0.0,99017.31542462044,29.496267318725582,,,,
2024-12-30,ENTER_SHORT,27.75768661499023,3567.2034488330605,1.0,0.0,99017.31542462044,,,,,
2024-12-30,EXIT_SHORT,27.75768661499023,3567.2034488330605,,0.0,99017.31542462044,27.75768661499023,,,,
2025-01-07,ENTER_SHORT,30.946741104125977,3199.6039612526097,1.0,0.0,99017.31542462044,,,,,
2025-01-07,EXIT_SHORT,30.946741104125977,3199.6039612526097,,0.0,99017.31542462044,30.946741104125977,,,,
2025-01-10,ENTER_SHORT,27.876903533935547,3551.948131688411,1.0,0.0,99017.31542462044,,,,,
2025-01-10,EXIT_SHORT,27.876903533935547,3551.948131688411,,0.0,99017.31542462044,27.876903533935547,,,,
2025-01-27,ENTER_SHORT,24.8964786529541,3977.161461461197,1.0,0.0,99017.31542462044,,,,,
2025-01-27,EXIT_SHORT,24.8964786529541,3977.161461461197,,0.0,99017.31542462044,24.8964786529541,,,,
2025-01-31,ENTER_SHORT,26.843690872192383,3688.6624829670254,1.0,0.0,99017.31542462044,,,,,
2025-01-31,EXIT_SHORT,26.843690872192383,3688.6624829670254,,0.0,99017.31542462044,26.843690872192383,,,,
2025-02-03,ENTER_SHORT,25.44289207458496,3891.7476493770673,1.0,0.0,99017.31542462044,,,,,
2025-02-03,EXIT_SHORT,25.44289207458496,3891.7476493770673,,0.0,99017.31542462044,25.44289207458496,,,,
2025-02-07,ENTER_SHORT,26.158191680908203,3785.327236396434,1.0,0.0,99017.31542462044,,,,,
2025-02-07,EXIT_SHORT,26.158191680908203,3785.327236396434,,0.0,99017.31542462044,26.158191680908203,,,,
2025-02-21,ENTER_SHORT,28.62200927734375,3459.481634051433,1.0,0.0,99017.31542462044,,,,,
2025-02-21,EXIT_SHORT,28.62200927734375,3459.481634051433,,0.0,99017.31542462044,28.62200927734375,,,,
2025-02-24,ENTER_SHORT,26.585386276245117,3724.5016640249287,1.0,0.0,99017.31542462044,,,,,
2025-02-24,EXIT_SHORT,26.585386276245117,3724.5016640249287,,0.0,99017.31542462044,26.585386276245117,,,,
2025-02-25,ENTER_SHORT,24.906414031982425,3975.574938145327,1.0,0.0,99017.31542462044,,,,,
2025-02-25,EXIT_SHORT,24.906414031982425,3975.574938145327,,0.0,99017.31542462044,24.906414031982425,,,,
2025-02-27,ENTER_SHORT,21.60807991027832,4582.420827568341,1.0,0.0,99017.31542462044,,,,,
2025-02-27,EXIT_SHORT,21.60807991027832,4582.420827568341,,0.0,99017.31542462044,21.60807991027832,,,,
2025-03-03,EXIT_BEAR,112.1463623046875,2648.7880673900836,,291821.9478619919,99017.31542462044,,222.3182373046875,,243.45135371784468,243.59439160888556
2025-03-06,ENTER_SHORT,19.104520797729492,30686.9196635172,1.5,0.0,390839.26328661235,,,,,
2025-03-06,EXIT_SHORT,19.104520797729492,30686.9196635172,,0.0,390839.26328661235,19.104520797729492,,,,
2025-03-10,ENTER_SHORT,17.87261199951172,32802.08259128185,1.5,0.0,390839.26328661235,,,,,
2025-03-10,EXIT_SHORT,17.87261199951172,32802.08259128185,,0.0,390839.26328661235,17.87261199951172,,,,
2025-03-18,ENTER_SHORT,19.79995346069336,19739.403128522597,1.0,0.0,390839.26328661235,,,,,
2025-03-18,EXIT_SHORT,19.79995346069336,19739.403128522597,,0.0,390839.26328661235,19.79995346069336,,,,
2025-03-26,ENTER_SHORT,18.725353240966797,20872.19708259203,1.0,0.0,390839.26328661235,,,,,
2025-03-26,EXIT_SHORT,18.725353240966797,20872.19708259203,,0.0,390839.26328661235,18.725353240966797,,,,
2025-03-28,ENTER_SHORT,15.974847793579102,24465.914688946552,1.0,0.0,390839.26328661235,,,,,
2025-03-28,EXIT_SHORT,15.974847793579102,24465.914688946552,,0.0,390839.26328661235,15.974847793579102,,,,
2025-04-03,ENTER_SHORT,11.370742797851562,51558.53978516591,1.5,0.0,390839.26328661235,,,,,
2025-04-03,EXIT_SHORT,11.370742797851562,51558.53978516591,,0.0,390839.26328661235,11.370742797851562,,,,
2025-04-04,ENTER_SHORT,8.699963569641113,67386.36205049104,1.5,0.0,390839.26328661235,,,,,
2025-04-04,EXIT_SHORT,8.699963569641113,67386.36205049104,,0.0,390839.26328661235,8.699963569641113,,,,
2025-04-08,ENTER_SHORT,8.221614837646484,71307.02501964208,1.5,0.0,390839.26328661235,,,,,
2025-04-08,EXIT_SHORT,8.221614837646484,71307.02501964208,,0.0,390839.26328661235,8.221614837646484,,,,
2025-04-10,ENTER_SHORT,9.596866607666016,61088.57389573514,1.5,0.0,390839.26328661235,,,,,
2025-04-10,EXIT_SHORT,9.596866607666016,61088.57389573514,,0.0,390839.26328661235,9.596866607666016,,,,
2025-04-16,ENTER_SHORT,9.30786418914795,62985.32971865215,1.5,0.0,390839.26328661235,,,,,
2025-04-16,EXIT_SHORT,9.30786418914795,62985.32971865215,,0.0,390839.26328661235,9.30786418914795,,,,
2025-04-21,ENTER_SHORT,8.680032730102539,67541.0926616394,1.5,0.0,390839.26328661235,,,,,
2025-04-21,EXIT_SHORT,8.680032730102539,67541.0926616394,,0.0,390839.26328661235,8.680032730102539,,,,
2025-05-05,ENTER_SHORT,13.00510025024414,45079.15230556664,1.5,0.0,390839.26328661235,,,,,
2025-05-05,EXIT_SHORT,13.00510025024414,45079.15230556664,,0.0,390839.26328661235,13.00510025024414,,,,
2025-05-06,ENTER_SHORT,12.596510887145996,46541.37166889296,1.5,0.0,390839.26328661235,,,,,
2025-05-06,EXIT_SHORT,12.596510887145996,46541.37166889296,,0.0,390839.26328661235,12.596510887145996,,,,
2025-05-21,ENTER_SHORT,16.941509246826172,23069.920016708802,1.0,0.0,390839.26328661235,,,,,
2025-05-21,EXIT_SHORT,16.941509246826172,23069.920016708802,,0.0,390839.26328661235,16.941509246826172,,,,
2025-05-23,ENTER_LONG,236.70347595214844,4953.530087141057,3.0,0.0,390839.26328661235,,,,,
2025-05-23,ENTER_SHORT,15.675878524780272,37398.790377404766,1.5,0.0,390839.26328661235,,,,,
2025-05-23,EXIT_SHORT,15.675878524780272,37398.790377404766,,0.0,390839.26328661235,15.675878524780272,,,,
2025-06-13,ENTER_SHORT,19.971052169799805,19570.28903452763,1.0,0.0,390839.26328661235,,,,,
2025-06-13,EXIT_SHORT,19.971052169799805,19570.28903452763,,0.0,390839.26328661235,19.971052169799805,,,,
2025-06-17,ENTER_SHORT,21.346302032470703,18309.460003521515,1.0,0.0,390839.26328661235,,,,,
2025-06-17,EXIT_SHORT,21.346302032470703,18309.460003521515,,0.0,390839.26328661235,21.346302032470703,,,,
2025-06-20,ENTER_SHORT,21.13702392578125,18490.742341919664,1.0,0.0,390839.26328661235,,,,,
2025-06-20,EXIT_SHORT,21.13702392578125,18490.742341919664,,0.0,390839.26328661235,21.13702392578125,,,,
2025-07-07,ENTER_SHORT,24.96274757385254,15656.900833143887,1.0,0.0,390839.26328661235,,,,,
2025-07-07,EXIT_SHORT,24.96274757385254,15656.900833143887,,0.0,390839.26328661235,24.96274757385254,,,,
2025-07-14,ENTER_SHORT,26.4923038482666,14752.936004551566,1.0,0.0,390839.26328661235,,,,,
2025-07-14,EXIT_SHORT,26.4923038482666,14752.936004551566,,0.0,390839.26328661235,26.4923038482666,,,,
2025-07-31,ENTER_SHORT,24.97274398803711,15650.633485604912,1.0,0.0,390839.26328661235,,,,,
2025-07-31,EXIT_SHORT,24.97274398803711,15650.633485604912,,0.0,390839.26328661235,24.97274398803711,,,,
2025-08-01,ENTER_SHORT,24.07300567626953,16235.582234414971,1.0,0.0,390839.26328661235,,,,,
2025-08-01,EXIT_SHORT,24.07300567626953,16235.582234414971,,0.0,390839.26328661235,24.07300567626953,,,,
2025-08-19,ENTER_SHORT,26.232378005981445,14899.11677841384,1.0,0.0,390839.26328661235,,,,,
2025-08-19,EXIT_SHORT,26.232378005981445,14899.11677841384,,0.0,390839.26328661235,26.232378005981445,,,,
2025-08-21,ENTER_SHORT,25.34263801574707,15422.201234289732,1.0,0.0,390839.26328661235,,,,,
2025-08-21,EXIT_SHORT,25.34263801574707,15422.201234289732,,0.0,390839.26328661235,25.34263801574707,,,,
2025-08-29,ENTER_SHORT,26.03243827819824,15013.548062992399,1.0,0.0,390839.26328661235,,,,,
2025-08-29,EXIT_SHORT,26.03243827819824,15013.548062992399,,0.0,390839.26328661235,26.03243827819824,,,,
2025-09-02,ENTER_SHORT,25.242666244506836,15483.279757409324,1.0,0.0,390839.26328661235,,,,,
2025-09-02,EXIT_SHORT,25.242666244506836,15483.279757409324,,0.0,390839.26328661235,25.242666244506836,,,,
2025-10-07,ENTER_SHORT,38.83000183105469,10065.393892771715,1.0,0.0,390839.26328661235,,,,,
2025-10-07,EXIT_SHORT,38.83000183105469,10065.393892771715,,0.0,390839.26328661235,38.83000183105469,,,,
2025-10-10,ENTER_SHORT,34.209999084472656,11424.708381942277,1.0,0.0,390839.26328661235,,,,,
2025-10-10,EXIT_SHORT,34.209999084472656,11424.708381942277,,0.0,390839.26328661235,34.209999084472656,,,,
2025-10-14,ENTER_SHORT,36.630001068115234,10669.922246516677,1.0,0.0,390839.26328661235,,,,,
2025-10-14,EXIT_SHORT,36.630001068115234,10669.922246516677,,0.0,390839.26328661235,36.630001068115234,,,,
2025-10-22,ENTER_SHORT,38.38999938964844,10180.757215432493,1.0,0.0,390839.26328661235,,,,,
2025-10-22,EXIT_SHORT,38.38999938964844,10180.757215432493,,0.0,390839.26328661235,38.38999938964844,,,,
2025-11-04,ENTER_SHORT,42.79999923706055,9131.758650784843,1.0,0.0,390839.26328661235,,,,,
2025-11-04,EXIT_SHORT,42.79999923706055,9131.758650784843,,0.0,390839.26328661235,42.79999923706055,,,,
2025-11-06,ENTER_SHORT,43.0099983215332,9087.172251549156,1.0,0.0,390839.26328661235,,,,,
2025-11-06,EXIT_SHORT,43.0099983215332,9087.172251549156,,0.0,390839.26328661235,43.0099983215332,,,,
2025-11-13,ENTER_SHORT,39.220001220703125,9965.3047200901,1.0,0.0,390839.26328661235,,,,,
2025-11-13,EXIT_SHORT,39.220001220703125,9965.3047200901,,0.0,390839.26328661235,39.220001220703125,,,,
2025-11-17,ENTER_SHORT,36.84000015258789,15913.650719372641,1.5,0.0,390839.26328661235,,,,,
2025-11-17,EXIT_SHORT,36.84000015258789,15913.650719372641,,0.0,390839.26328661235,36.84000015258789,,,,
2025-11-18,ENTER_SHORT,34.349998474121094,17067.21749555824,1.5,0.0,390839.26328661235,,,,,
2025-11-18,EXIT_SHORT,34.349998474121094,17067.21749555824,,0.0,390839.26328661235,34.349998474121094,,,,
2025-11-20,ENTER_SHORT,30.809999465942383,19028.20204777912,1.5,0.0,390839.26328661235,,,,,
2025-11-20,EXIT_SHORT,30.809999465942383,19028.20204777912,,0.0,390839.26328661235,30.809999465942383,,,,
2025-12-12,ENTER_SHORT,41.709999084472656,9370.397311567185,1.0,0.0,390839.26328661235,,,,,
2025-12-12,EXIT_SHORT,41.709999084472656,9370.397311567185,,0.0,390839.26328661235,41.709999084472656,,,,
2025-12-17,ENTER_SHORT,36.0099983215332,10853.63181072127,1.0,0.0,390839.26328661235,,,,,
2025-12-17,EXIT_SHORT,36.0099983215332,10853.63181072127,,0.0,390839.26328661235,36.0099983215332,,,,
2025-12-31,ENTER_SHORT,42.029998779296875,9299.054833166729,1.0,0.0,390839.26328661235,,,,,
2025-12-31,EXIT_SHORT,42.029998779296875,9299.054833166729,,0.0,390839.26328661235,42.029998779296875,,,,
2026-01-07,ENTER_SHORT,52.290000915527344,7474.455085935061,1.0,0.0,390839.26328661235,,,,,
2026-01-07,EXIT_SHORT,52.290000915527344,7474.455085935061,,0.0,390839.26328661235,52.290000915527344,,,,
2026-01-14,ENTER_SHORT,55.380001068115234,7057.408012793198,1.0,0.0,390839.26328661235,,,,,
2026-01-14,EXIT_SHORT,55.380001068115234,7057.408012793198,,0.0,390839.26328661235,55.380001068115234,,,,
2026-01-20,ENTER_SHORT,57.939998626708984,6745.586340184078,1.0,0.0,390839.26328661235,,,,,
2026-01-20,EXIT_SHORT,57.939998626708984,6745.586340184078,,0.0,390839.26328661235,57.939998626708984,,,,
2026-01-23,ENTER_SHORT,61.599998474121094,6344.793392337642,1.0,0.0,390839.26328661235,,,,,
2026-01-23,EXIT_SHORT,61.599998474121094,6344.793392337642,,0.0,390839.26328661235,61.599998474121094,,,,
2026-01-30,ENTER_SHORT,61.790000915527344,6325.283338657428,1.0,0.0,390839.26328661235,,,,,
2026-01-30,EXIT_SHORT,61.790000915527344,6325.283338657428,,0.0,390839.26328661235,61.790000915527344,,,,
